recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
0,106,7561,120,133.8343,-67.5245,25.47895,1.89412,4.80488,15.02524,7.0819,0.57095,0.03687,16.61043,0.07041,0.53128,0.21232
0,106,7562,121,134.43597,-67.24166,25.47315,1.89412,4.80488,15.04761,7.08282,0.56741,0.04861,16.63103,0.07752,0.53315,0.20015
0,106,7563,122,135.038,-66.95922,25.47138,1.89412,4.80488,15.06997,7.08457,0.56427,0.06073,16.65196,0.08504,0.53554,0.18785
0,106,7564,123,135.64139,-66.67659,25.46602,1.89412,4.80488,15.09214,7.08713,0.5615,0.07287,16.67309,0.09071,0.53828,0.17564
0,106,7565,124,136.2457,-66.39387,25.46621,1.89412,4.80488,15.11413,7.0905,0.55917,0.08473,16.69439,0.09717,0.54127,0.16393
0,106,7566,125,136.85065,-66.11128,25.459,1.89412,4.80488,15.13606,7.09478,0.55729,0.09591,16.71604,0.10063,0.5444,0.15296
0,106,7567,126,137.45567,-65.82866,25.45113,1.89412,4.80488,15.15825,7.10002,0.55568,0.10595,16.73835,0.10315,0.54728,0.14313
0,106,7568,127,138.06115,-65.54586,25.4436,1.89412,4.80488,15.1809,7.10617,0.5539,0.11433,16.76146,0.10513,0.5493,0.13473
0,106,7569,128,138.66731,-65.26224,25.4481,1.89412,4.80488,15.20409,7.11293,0.5514,0.12066,16.78529,0.1103,0.54975,0.12798
0,106,7570,129,139.27378,-64.97881,25.45226,1.89412,4.80488,15.22803,7.12043,0.54744,0.12456,16.81013,0.11503,0.54784,0.1228
0,106,7571,130,139.88401,-64.69324,25.43644,1.89412,4.80488,15.25155,7.12782,0.54173,0.12592,16.83457,0.11382,0.5433,0.11897
0,106,7572,131,140.49518,-64.40736,25.41832,1.89412,4.80488,15.27457,7.135,0.53453,0.125,16.85847,0.11189,0.53644,0.11654
0,106,7573,132,141.10726,-64.1212,25.39809,1.89412,4.80488,15.29702,7.14188,0.52612,0.12207,16.88175,0.10936,0.52763,0.11538
0,106,7574,133,141.72024,-63.83477,25.37593,1.89412,4.80488,15.31888,7.14837,0.51677,0.1174,16.90432,0.10633,0.51722,0.11539
0,106,7575,134,142.33408,-63.54808,25.35206,1.89412,4.80488,15.34009,7.15442,0.50675,0.11125,16.92612,0.1029,0.50558,0.11645
0,106,7576,135,142.94876,-63.26115,25.32667,1.89412,4.80488,15.36063,7.15995,0.49632,0.10388,16.94709,0.09919,0.49305,0.11842
0,106,7577,136,143.56426,-62.97401,25.29996,1.89412,4.80488,15.38048,7.16493,0.48576,0.09555,16.96721,0.09527,0.48,0.1212
0,106,7578,137,144.18054,-62.68667,25.27213,1.89412,4.80488,15.39964,7.1693,0.47533,0.08655,16.98645,0.09125,0.46678,0.12466
0,106,7579,138,144.79758,-62.39917,25.24336,1.89412,4.80488,15.41811,7.17306,0.46531,0.07712,17.0048,0.08721,0.45376,0.12869
0,106,7580,139,145.41535,-62.11152,25.21387,1.89412,4.80488,15.43592,7.17617,0.45596,0.06753,17.02228,0.08323,0.44128,0.13315
0,106,7581,140,146.03383,-61.82376,25.18385,1.89412,4.80488,15.45307,7.17863,0.44756,0.05804,17.03889,0.07938,0.42971,0.13792
0,106,7582,141,146.65298,-61.53591,25.1535,1.89412,4.80488,15.46963,7.18045,0.44037,0.04893,17.05469,0.07574,0.41941,0.14288
0,106,7583,142,147.27208,-61.24818,25.1269,1.89412,4.80488,15.48591,7.18171,0.43452,0.04042,17.07,0.07359,0.41056,0.14791
0,106,7584,143,147.89103,-60.96068,25.10151,1.89412,4.80488,15.50229,7.18256,0.42984,0.03264,17.08523,0.07221,0.40309,0.15279
0,106,7585,144,148.51112,-60.67309,25.07918,1.89412,4.80488,15.51863,7.18299,0.42608,0.02568,17.10023,0.07209,0.3968,0.15734
0,106,7586,145,149.13203,-60.38577,25.05164,1.89412,4.80488,15.53488,7.18315,0.42315,0.01959,17.11505,0.07061,0.39164,0.16143
0,106,7587,146,149.75396,-60.09886,25.02033,1.89412,4.80488,15.55094,7.18323,0.42105,0.01429,17.12968,0.06797,0.38758,0.16513
0,106,7588,147,150.37576,-59.81218,24.98598,1.89412,4.80488,15.56714,7.18338,0.4197,0.00955,17.14446,0.06441,0.38446,0.16863
0,106,7589,148,150.99804,-59.52522,24.95565,1.89412,4.80488,15.58358,7.18348,0.41885,0.00516,17.15945,0.06218,0.38192,0.17204
0,106,7590,149,151.62151,-59.23829,24.91799,1.89412,4.80488,15.60008,7.18358,0.4183,0.00097,17.17448,0.05777,0.37976,0.17536
0,106,7591,150,152.24514,-58.95111,24.88373,1.89412,4.80488,15.61683,7.18357,0.41786,-0.00315,17.18971,0.05455,0.37774,0.17868
0,106,7592,151,152.86937,-58.66404,24.85322,1.89412,4.80488,15.63388,7.1835,0.41725,-0.00727,17.20518,0.05263,0.37555,0.18197
0,106,7593,152,153.49454,-58.37633,24.81336,1.89412,4.80488,15.65112,7.18312,0.41619,-0.01138,17.2207,0.04823,0.37299,0.18499
0,106,7594,153,154.12032,-58.08907,24.76867,1.89412,4.80488,15.66855,7.1826,0.41448,-0.01541,17.23634,0.04257,0.36989,0.18764
0,106,7595,154,154.74657,-57.80221,24.72442,1.89412,4.80488,15.68624,7.18209,0.41181,-0.01947,17.25222,0.03712,0.36592,0.18992
0,106,7596,155,155.37371,-57.51527,24.68611,1.89412,4.80488,15.70408,7.18155,0.40791,-0.02369,17.26823,0.03353,0.36073,0.19189
0,106,7597,156,156.00204,-57.2284,24.64174,1.89412,4.80488,15.72183,7.18099,0.4026,-0.02823,17.28414,0.02807,0.35417,0.19352
0,106,7598,157,156.63174,-56.94176,24.5941,1.89412,4.80488,15.73916,7.18048,0.39597,-0.03326,17.29971,0.02138,0.3462,0.19504
0,106,7599,158,157.26193,-56.65518,24.55313,1.89412,4.80488,15.7561,7.18001,0.38817,-0.03904,17.31494,0.01647,0.33685,0.19681
0,106,7600,159,157.89306,-56.3686,24.50931,1.89412,4.80488,15.7725,7.17955,0.37938,-0.0458,17.32968,0.01046,0.3262,0.19905
0,106,7601,160,158.52504,-56.08284,24.46986,1.89412,4.80488,15.78825,7.17936,0.36987,-0.05393,17.34393,0.00521,0.31431,0.20229
0,106,7602,161,159.15768,-55.79685,24.43334,1.89412,4.80488,15.80328,7.17932,0.35995,-0.06394,17.3576,0.00042,0.30127,0.2071
0,106,7603,162,159.79091,-55.51041,24.40177,1.89412,4.80488,15.8176,7.17914,0.34996,-0.0762,17.37056,-0.00307,0.28722,0.21397
0,106,7604,163,160.42473,-55.22382,24.37456,1.89412,4.80488,15.83118,7.17868,0.34022,-0.09093,17.38274,-0.00529,0.27236,0.22324
0,106,7605,164,161.0588,-54.9381,24.3477,1.89412,4.80488,15.84415,7.17817,0.331,-0.10853,17.39434,-0.00763,0.25682,0.23534
0,106,7606,165,161.69387,-54.65169,24.32382,1.89412,4.80488,15.85633,7.17721,0.32264,-0.12938,17.40504,-0.00899,0.24071,0.25079
0,106,7607,166,162.32981,-54.36495,24.30141,1.89412,4.80488,15.86761,7.17551,0.31561,-0.15366,17.41462,-0.00961,0.22441,0.26993
0,106,7608,167,162.96581,-54.07823,24.27942,1.89412,4.80488,15.87819,7.17291,0.31042,-0.18145,17.42319,-0.00957,0.20835,0.29305
0,106,7609,168,163.60148,-53.79139,24.25685,1.89412,4.80488,15.88845,7.16918,0.30733,-0.21278,17.431,-0.00881,0.19278,0.32026
0,106,7610,169,164.23693,-53.50389,24.22859,1.89412,4.80488,15.89871,7.16383,0.30634,-0.24745,17.43816,-0.00832,0.17781,0.35137
0,106,7611,170,164.87177,-53.21504,24.1939,1.89412,4.80488,15.90948,7.15609,0.3071,-0.28478,17.4448,-0.00741,0.16341,0.38563
0,106,7612,171,165.50702,-52.92583,24.14702,1.89412,4.80488,15.92083,7.14558,0.30908,-0.32364,17.45085,-0.00745,0.14964,0.42176
0,106,7613,172,166.14274,-52.63576,24.1012,1.89412,4.80488,15.9328,7.13172,0.31171,-0.36248,17.4561,-0.00387,0.13652,0.45817
0,106,7614,173,166.77772,-52.34505,24.05552,1.89412,4.80488,15.94591,7.11401,0.31423,-0.39925,17.46085,0.00373,0.12419,0.49267
0,106,7615,174,167.41439,-52.05588,23.98946,1.89412,4.80488,15.95968,7.09286,0.31582,-0.43184,17.46482,0.00852,0.11297,0.52294
0,106,7616,175,168.05255,-51.77089,23.95173,1.89412,4.80488,15.97372,7.06976,0.31611,-0.45891,17.46827,0.02384,0.10259,0.54772
0,106,7617,176,168.69217,-51.48863,23.91581,1.89412,4.80488,15.98759,7.04564,0.31508,-0.48018,17.47119,0.04056,0.09336,0.56669
0,106,7618,177,169.33173,-51.20754,23.8438,1.89412,4.80488,16.00151,7.0208,0.31278,-0.49577,17.47391,0.04694,0.08567,0.57989
0,106,7619,178,169.97253,-50.92851,23.75112,1.89412,4.80488,16.01513,6.99591,0.30927,-0.50601,17.47641,0.04694,0.07927,0.58771
0,106,7620,179,170.61506,-50.65029,23.63879,1.89412,4.80488,16.02794,6.97109,0.30498,-0.51143,17.47826,0.04055,0.07432,0.5908
0,106,7621,180,171.25801,-50.3745,23.53458,1.89412,4.80488,16.03995,6.94712,0.30057,-0.5128,17.47974,0.03554,0.0708,0.59016
0,106,7622,181,171.90068,-50.09944,23.4544,1.89412,4.80488,16.05145,6.92405,0.29651,-0.51113,17.48114,0.03682,0.06857,0.58692
0,106,7623,182,172.54376,-49.82528,23.39716,1.89412,4.80488,16.06247,6.90201,0.29314,-0.50739,17.48253,0.04396,0.06755,0.58208
0,106,7624,183,173.18673,-49.55173,23.35082,1.89412,4.80488,16.07326,6.88097,0.29065,-0.50248,17.48413,0.05341,0.06768,0.57653
0,106,7625,184,173.83024,-49.2791,23.31574,1.89412,4.80488,16.08382,6.86101,0.28916,-0.49727,17.48595,0.06522,0.06873,0.57111
0,106,7626,185,174.47322,-49.00642,23.28475,1.89412,4.80488,16.09455,6.8418,0.28863,-0.49246,17.48825,0.07764,0.07045,0.56645
0,106,7627,186,175.11648,-48.73423,23.24757,1.89412,4.80488,16.10557,6.82322,0.28878,-0.48856,17.49108,0.08772,0.07249,0.56287
0,106,7628,187,175.76014,-48.46265,23.20407,1.89412,4.80488,16.11691,6.80518,0.28929,-0.48596,17.49445,0.09549,0.07442,0.56063
0,106,7629,188,176.40397,-48.19003,23.17065,1.89412,4.80488,16.1287,6.78692,0.28981,-0.4847,17.49816,0.10671,0.07571,0.55964
0,106,7630,189,177.04914,-47.91756,23.13306,1.89412,4.80488,16.14059,6.76816,0.29006,-0.48435,17.5018,0.11716,0.07645,0.55936
0,106,7631,190,177.6955,-47.64576,23.0895,1.89412,4.80488,16.1523,6.74882,0.29011,-0.48433,17.50507,0.12623,0.07693,0.5593
0,106,7632,191,178.34208,-47.37609,23.02875,1.89412,4.80488,16.1639,6.72945,0.29011,-0.48433,17.50829,0.13003,0.07753,0.55922
0,121,7976,0,176.4667,-42.25508,201.38335,2.00605,5.1867,-13.65239,-5.11043,-1.62138,-1.15011,14.57588,0.21911,1.9291,-0.47977
0,121,7977,1,175.92229,-42.46018,201.44128,2.00605,5.1867,-13.73277,-5.1663,-1.63368,-1.15937,14.67089,0.21122,1.94442,-0.48194
0,121,7978,2,175.37021,-42.66913,201.5003,2.00605,5.1867,-13.81305,-5.222,-1.63075,-1.15904,14.76577,0.20394,1.94207,-0.4807
0,121,7979,3,174.81294,-42.88209,201.55701,2.00605,5.1867,-13.89184,-5.27642,-1.61357,-1.15001,14.85884,0.19688,1.92325,-0.4767
0,121,7980,4,174.25191,-43.09714,201.60908,2.00605,5.1867,-13.96832,-5.32926,-1.58365,-1.13354,14.94922,0.18943,1.8898,-0.47066
0,121,7981,5,173.68769,-43.31545,201.66728,2.00605,5.1867,-14.04191,-5.37974,-1.54263,-1.11108,15.03604,0.18487,1.84386,-0.46301
0,121,7982,6,173.11933,-43.53444,201.72557,2.00605,5.1867,-14.11168,-5.42816,-1.49247,-1.08406,15.11858,0.18102,1.78773,-0.4546
0,121,7983,7,172.54842,-43.75547,201.78213,2.00605,5.1867,-14.17734,-5.47428,-1.43528,-1.05367,15.19649,0.17748,1.7238,-0.44584
0,121,7984,8,171.97584,-43.97839,201.82488,2.00605,5.1867,-14.23899,-5.51794,-1.373,-1.02115,15.26981,0.1712,1.65422,-0.43752
0,121,7985,9,171.40113,-44.20301,201.86387,2.00605,5.1867,-14.29652,-5.55907,-1.30729,-0.98773,15.3384,0.16485,1.58109,-0.42984
0,121,7986,10,170.82426,-44.42906,201.90605,2.00605,5.1867,-14.34984,-5.5977,-1.23977,-0.9546,15.40216,0.16019,1.5064,-0.42314
0,121,7987,11,170.24591,-44.65591,201.95515,2.00605,5.1867,-14.39911,-5.63414,-1.17189,-0.92279,15.46133,0.15801,1.43191,-0.41772
0,121,7988,12,169.66649,-44.88295,201.99884,2.00605,5.1867,-14.44465,-5.66893,-1.10484,-0.89291,15.51647,0.1546,1.35887,-0.41404
0,121,7989,13,169.0852,-45.11074,202.04152,2.00605,5.1867,-14.48647,-5.7024,-1.03964,-0.86522,15.56767,0.15084,1.28835,-0.41182
0,121,7990,14,168.50322,-45.34037,202.0845,2.00605,5.1867,-14.525,-5.73442,-0.97716,-0.83994,15.6153,0.14733,1.22126,-0.41093
0,121,7991,15,167.92053,-45.57075,202.12971,2.00605,5.1867,-14.56067,-5.7653,-0.91791,-0.81731,15.65985,0.14448,1.15817,-0.41132
0,121,7992,16,167.33648,-45.80213,202.17082,2.00605,5.1867,-14.59362,-5.79523,-0.86225,-0.79742,15.70155,0.14043,1.09942,-0.41308
0,121,7993,17,166.75141,-46.03422,202.20598,2.00605,5.1867,-14.62408,-5.82451,-0.81049,-0.78022,15.74073,0.13447,1.04526,-0.41604
0,121,7994,18,166.16584,-46.26674,202.23799,2.00605,5.1867,-14.65249,-5.85354,-0.76275,-0.76543,15.77794,0.12715,0.9957,-0.41983
0,121,7995,19,165.57898,-46.50089,202.26981,2.00605,5.1867,-14.67893,-5.88221,-0.71905,-0.7527,15.8132,0.1194,0.95067,-0.42406
0,121,7996,20,164.99044,-46.73619,202.30747,2.00605,5.1867,-14.7033,-5.91061,-0.67958,-0.74179,15.84644,0.11277,0.91029,-0.42832
0,121,7997,21,164.40089,-46.97236,202.3554,2.00605,5.1867,-14.72575,-5.93891,-0.64468,-0.73242,15.87786,0.10839,0.8748,-0.43217
0,121,7998,22,163.81235,-47.21008,202.40654,2.00605,5.1867,-14.74719,-5.96701,-0.61431,-0.72434,15.9083,0.10476,0.84404,-0.43549
0,121,7999,23,163.22309,-47.44864,202.46268,2.00605,5.1867,-14.76787,-5.99506,-0.58807,-0.71732,15.93802,0.10233,0.81752,-0.43821
0,121,8000,24,162.6338,-47.68807,202.51851,2.00605,5.1867,-14.78826,-6.02321,-0.56533,-0.71103,15.96752,0.09966,0.79454,-0.44031
0,121,8001,25,162.04333,-47.92805,202.56239,2.00605,5.1867,-14.80835,-6.05172,-0.54543,-0.70498,15.99693,0.09327,0.77417,-0.44175
0,121,8002,26,161.45136,-48.17037,202.60352,2.00605,5.1867,-14.82795,-6.08011,-0.52789,-0.6988,16.02587,0.08608,0.75593,-0.44223
0,121,8003,27,160.85744,-48.41371,202.64396,2.00605,5.1867,-14.84671,-6.10842,-0.51264,-0.69235,16.05402,0.07849,0.73968,-0.44161
0,121,8004,28,160.26237,-48.65847,202.6921,2.00605,5.1867,-14.86454,-6.13652,-0.49991,-0.68551,16.08124,0.07292,0.72566,-0.43959
0,121,8005,29,159.66684,-48.90413,202.74662,2.00605,5.1867,-14.88164,-6.1645,-0.48996,-0.67819,16.10775,0.06904,0.71408,-0.436
0,121,8006,30,159.07074,-49.15125,202.79718,2.00605,5.1867,-14.89816,-6.19218,-0.483,-0.67032,16.13364,0.06414,0.705,-0.43081
0,121,8007,31,158.47453,-49.39881,202.85211,2.00605,5.1867,-14.91445,-6.21981,-0.47909,-0.66176,16.15931,0.06047,0.69848,-0.42376
0,121,8008,32,157.87873,-49.6474,202.91362,2.00605,5.1867,-14.93105,-6.24739,-0.47798,-0.65224,16.18526,0.05887,0.69421,-0.41468
0,121,8009,33,157.28182,-49.89718,202.97329,2.00605,5.1867,-14.94789,-6.27484,-0.4793,-0.64148,16.21141,0.05703,0.69166,-0.40354
0,121,8010,34,156.68444,-50.14777,203.03509,2.00605,5.1867,-14.96514,-6.30223,-0.48271,-0.62918,16.23793,0.05605,0.69042,-0.39013
0,121,8011,35,156.08589,-50.39951,203.10233,2.00605,5.1867,-14.98271,-6.32947,-0.48795,-0.61497,16.26471,0.05695,0.69012,-0.37419
0,121,8012,36,155.48673,-50.65289,203.17883,2.00605,5.1867,-15.00071,-6.35626,-0.49482,-0.59863,16.29171,0.06112,0.6905,-0.35554
0,121,8013,37,154.88692,-50.90712,203.26043,2.00605,5.1867,-15.01923,-6.3826,-0.50309,-0.58,16.31901,0.06744,0.69125,-0.33418
0,121,8014,38,154.28656,-51.16304,203.34932,2.00605,5.1867,-15.0384,-6.40813,-0.51247,-0.559,16.34661,0.07692,0.69206,-0.31011
0,121,8015,39,153.68608,-51.42079,203.44175,2.00605,5.1867,-15.05854,-6.43242,-0.52251,-0.53588,16.3746,0.08901,0.69257,-0.28379
0,121,8016,40,153.08505,-51.68012,203.52704,2.00605,5.1867,-15.07976,-6.45515,-0.53257,-0.51114,16.40299,0.10102,0.69234,-0.25606
0,121,8017,41,152.48314,-51.94092,203.58528,2.00605,5.1867,-15.10207,-6.47602,-0.54196,-0.48555,16.43167,0.1075,0.69096,-0.22814
0,121,8018,42,151.87967,-52.20171,203.6153,2.00605,5.1867,-15.12518,-6.49532,-0.55013,-0.4598,16.46052,0.10768,0.68826,-0.20092
0,121,8019,43,151.27521,-52.46408,203.6465,2.00605,5.1867,-15.14901,-6.51271,-0.55667,-0.43462,16.48926,0.11027,0.68426,-0.17485
0,121,8020,44,150.66861,-52.72659,203.69648,2.00605,5.1867,-15.17303,-6.52843,-0.56143,-0.41076,16.51747,0.11991,0.67918,-0.1505
0,121,8021,45,150.06043,-52.98946,203.7652,2.00605,5.1867,-15.1969,-6.54264,-0.56461,-0.38885,16.54489,0.13633,0.67343,-0.12835
0,121,8022,46,149.45117,-53.25177,203.8358,2.00605,5.1867,-15.22054,-6.55586,-0.56655,-0.36922,16.57167,0.15418,0.66743,-0.10878
0,121,8023,47,148.84217,-53.5164,203.89563,2.00605,5.1867,-15.24436,-6.56745,-0.56738,-0.35234,16.59797,0.17054,0.66147,-0.09231
0,121,8024,48,148.2321,-53.77985,203.93041,2.00605,5.1867,-15.26827,-6.57818,-0.56703,-0.33874,16.62408,0.18051,0.65569,-0.07962
0,121,8025,49,147.62112,-54.04363,203.94598,2.00605,5.1867,-15.29226,-6.58821,-0.56541,-0.32858,16.65002,0.1856,0.65011,-0.07081
0,121,8026,50,147.00826,-54.30663,203.93654,2.00605,5.1867,-15.31589,-6.59815,-0.56263,-0.32179,16.67568,0.18336,0.6448,-0.06584
0,121,8027,51,146.39453,-54.57041,203.92399,2.00605,5.1867,-15.33916,-6.60798,-0.55897,-0.31811,16.70098,0.18016,0.63995,-0.06411
0,121,8028,52,145.78101,-54.83354,203.89373,2.00605,5.1867,-15.36247,-6.61823,-0.55445,-0.31719,16.72654,0.1714,0.63541,-0.06543
0,121,8029,53,145.16624,-55.09906,203.86306,2.00605,5.1867,-15.38567,-6.62824,-0.54893,-0.31885,16.7519,0.16268,0.631,-0.06952
0,121,8030,54,144.55016,-55.36422,203.85958,2.00605,5.1867,-15.40857,-6.63841,-0.54244,-0.32313,16.77696,0.16163,0.62679,-0.0761
0,121,8031,55,143.93276,-55.62901,203.88895,2.00605,5.1867,-15.43096,-6.64914,-0.53513,-0.32981,16.80169,0.16948,0.62285,-0.08485
0,121,8032,56,143.3148,-55.89444,203.93239,2.00605,5.1867,-15.45294,-6.66046,-0.52719,-0.33852,16.82624,0.18079,0.61919,-0.09556
0,121,8033,57,142.69633,-56.16136,203.95866,2.00605,5.1867,-15.47462,-6.67204,-0.51866,-0.34914,16.85068,0.18672,0.61575,-0.10844
0,121,8034,58,142.07669,-56.42818,203.98666,2.00605,5.1867,-15.49588,-6.68418,-0.50958,-0.36166,16.87493,0.19251,0.6126,-0.12327
0,121,8035,59,141.45585,-56.69527,204.01521,2.00605,5.1867,-15.51652,-6.69705,-0.50012,-0.37589,16.89894,0.19756,0.6098,-0.13981
0,121,8036,60,140.83428,-56.96125,204.0313,2.00605,5.1867,-15.53659,-6.71137,-0.49049,-0.39127,16.92304,0.1974,0.60731,-0.15761
0,121,8037,61,140.21225,-57.22828,204.04751,2.00605,5.1867,-15.55621,-6.72701,-0.48083,-0.40702,16.94726,0.19591,0.60495,-0.17576
0,121,8038,62,139.58831,-57.49559,204.06523,2.00605,5.1867,-15.57491,-6.7441,-0.47144,-0.42237,16.97125,0.19316,0.60269,-0.19342
0,121,8039,63,138.96453,-57.765,204.09583,2.00605,5.1867,-15.59307,-6.76209,-0.46266,-0.43677,16.99507,0.19322,0.60066,-0.20982
0,121,8040,64,138.34049,-58.03533,204.13113,2.00605,5.1867,-15.61091,-6.78086,-0.45456,-0.44997,17.0189,0.19386,0.59879,-0.22481
0,121,8041,65,137.71578,-58.30715,204.16727,2.00605,5.1867,-15.62846,-6.80006,-0.44711,-0.46192,17.04265,0.19426,0.59703,-0.23839
0,121,8042,66,137.09037,-58.57861,204.18982,2.00605,5.1867,-15.64574,-6.82011,-0.44028,-0.47248,17.06655,0.18976,0.59523,-0.25058
0,121,8043,67,136.4652,-58.85238,204.21265,2.00605,5.1867,-15.66316,-6.84034,-0.43385,-0.48159,17.09066,0.18525,0.5932,-0.26129
0,121,8044,68,135.83878,-59.12657,204.23453,2.00605,5.1867,-15.6805,-6.86087,-0.42752,-0.4894,17.11482,0.18018,0.59073,-0.27079
0,121,8045,69,135.21043,-59.39989,204.25926,2.00605,5.1867,-15.69727,-6.8823,-0.42137,-0.49566,17.13884,0.17491,0.58781,-0.27876
0,121,8046,70,134.58154,-59.67452,204.28769,2.00605,5.1867,-15.71353,-6.90441,-0.41568,-0.49984,17.16266,0.16995,0.58448,-0.28462
0,121,8047,71,133.95251,-59.9506,204.31956,2.00605,5.1867,-15.7295,-6.92689,-0.41061,-0.50163,17.18638,0.16559,0.58076,-0.28802
0,121,8048,72,133.32271,-60.22842,204.34865,2.00605,5.1867,-15.74515,-6.9493,-0.40626,-0.50102,17.20979,0.16035,0.57669,-0.28895
0,121,8049,73,132.69259,-60.50784,204.38558,2.00605,5.1867,-15.76063,-6.97127,-0.40269,-0.49826,17.23285,0.15783,0.57248,-0.28755
0,121,8050,74,132.06214,-60.78831,204.41683,2.00605,5.1867,-15.77608,-6.99264,-0.39982,-0.49382,17.25567,0.15416,0.5682,-0.28438
0,121,8051,75,131.43049,-61.06916,204.44727,2.00605,5.1867,-15.79131,-7.01353,-0.39767,-0.4881,17.27809,0.15061,0.56402,-0.27976
0,121,8052,76,130.79819,-61.35095,204.47562,2.00605,5.1867,-15.80632,-7.03385,-0.39634,-0.48141,17.30009,0.14688,0.56018,-0.27394
0,121,8053,77,130.16564,-61.63331,204.49289,2.00605,5.1867,-15.82128,-7.05365,-0.39591,-0.47404,17.32187,0.14028,0.55682,-0.26725
0,121,8054,78,129.53219,-61.91664,204.51466,2.00605,5.1867,-15.83612,-7.07284,-0.39643,-0.46629,17.34328,0.13556,0.55417,-0.25977
0,121,8055,79,128.898,-62.2002,204.53593,2.00605,5.1867,-15.8508,-7.09161,-0.39803,-0.45837,17.36438,0.13102,0.55244,-0.25169
0,121,8056,80,128.26361,-62.4852,204.56271,2.00605,5.1867,-15.86553,-7.10967,-0.40082,-0.45053,17.38522,0.12883,0.55183,-0.24314
0,121,8057,81,127.62943,-62.77077,204.58461,2.00605,5.1867,-15.88068,-7.1271,-0.40464,-0.44312,17.4062,0.12594,0.55231,-0.2346
0,121,8058,82,126.99459,-63.05691,204.60377,2.00605,5.1867,-15.89627,-7.14394,-0.4092,-0.43645,17.42734,0.12293,0.55376,-0.22645
0,121,8059,83,126.35908,-63.34289,204.62166,2.00605,5.1867,-15.91231,-7.16057,-0.41423,-0.43063,17.44881,0.11994,0.55598,-0.2189
0,121,8060,84,125.72298,-63.6296,204.62867,2.00605,5.1867,-15.92883,-7.17699,-0.41944,-0.42564,17.47066,0.11404,0.55866,-0.21212
0,121,8061,85,125.0857,-63.91655,204.6364,2.00605,5.1867,-15.94565,-7.19339,-0.42466,-0.42135,17.49277,0.10849,0.56164,-0.20598
0,121,8062,86,124.44764,-64.20497,204.64034,2.00605,5.1867,-15.96272,-7.20949,-0.42981,-0.41776,17.51499,0.10218,0.56484,-0.20052
0,121,8063,87,123.80851,-64.49464,204.64445,2.00605,5.1867,-15.97988,-7.22505,-0.43493,-0.41511,17.53707,0.09644,0.56841,-0.19594
0,121,8064,88,123.1694,-64.7842,204.64709,2.00605,5.1867,-15.99743,-7.24043,-0.44,-0.41366,17.55942,0.0906,0.57242,-0.19248
0,121,8065,89,122.52924,-65.07416,204.6506,2.00605,5.1867,-16.01521,-7.25574,-0.4449,-0.41344,17.58196,0.08517,0.5768,-0.1902
0,121,8066,90,121.88848,-65.36431,204.65616,2.00605,5.1867,-16.03327,-7.2712,-0.44958,-0.41437,17.60482,0.08036,0.58146,-0.18904
0,121,8067,91,121.24686,-65.65528,204.66338,2.00605,5.1867,-16.05154,-7.28679,-0.45399,-0.41633,17.62792,0.07604,0.5863,-0.18891
0,121,8068,92,120.60465,-65.9462,204.67132,2.00605,5.1867,-16.07008,-7.30281,-0.45806,-0.41911,17.65144,0.07166,0.59118,-0.18965
0,121,8069,93,119.96134,-66.23847,204.67638,2.00605,5.1867,-16.08872,-7.31901,-0.46178,-0.42248,17.67514,0.06629,0.59599,-0.19111
0,121,8070,94,119.3173,-66.53078,204.68454,2.00605,5.1867,-16.10747,-7.33566,-0.4652,-0.42627,17.69911,0.0615,0.60071,-0.19304
0,121,8071,95,118.67233,-66.824,204.69522,2.00605,5.1867,-16.12623,-7.35268,-0.46841,-0.43019,17.72326,0.05717,0.6053,-0.19514
0,121,8072,96,118.02678,-67.11766,204.70613,2.00605,5.1867,-16.14506,-7.37017,-0.4715,-0.43398,17.74767,0.05253,0.60972,-0.19718
0,121,8073,97,117.38001,-67.41273,204.73087,2.00605,5.1867,-16.16379,-7.38785,-0.4746,-0.43747,17.77205,0.05197,0.61408,-0.19879
0,121,8074,98,116.73378,-67.70776,204.7611,2.00605,5.1867,-16.18292,-7.406,-0.47769,-0.44047,17.797,0.05287,0.61826,-0.1999
0,121,8075,99,116.08611,-68.00405,204.81391,2.00605,5.1867,-16.20219,-7.4244,-0.48063,-0.44275,17.82215,0.06067,0.62207,-0.20017
0,121,8076,100,115.4384,-68.30085,204.87098,2.00605,5.1867,-16.22188,-7.44309,-0.48326,-0.44416,17.8478,0.06974,0.62525,-0.19972
0,121,8077,101,114.78962,-68.59894,204.91659,2.00605,5.1867,-16.24186,-7.46184,-0.48534,-0.44458,17.87376,0.07536,0.62746,-0.19873
0,121,8078,102,114.13982,-68.89792,204.96102,2.00605,5.1867,-16.26204,-7.48055,-0.4867,-0.44405,17.89988,0.08077,0.62863,-0.19719
0,121,8079,103,113.48905,-69.19818,204.98316,2.00605,5.1867,-16.28231,-7.49896,-0.48728,-0.44274,17.926,0.07957,0.62868,-0.1955
0,121,8080,104,112.83786,-69.49958,204.99587,2.00605,5.1867,-16.30279,-7.51688,-0.48697,-0.44099,17.95213,0.07596,0.6277,-0.19392
0,121,8081,105,112.18567,-69.801,204.99398,2.00605,5.1867,-16.32339,-7.53458,-0.48559,-0.43911,17.97828,0.06803,0.62565,-0.19281
